id	l1	name
3092002005006	3092	多边形内切
3092002005007	3092	尺规作图
3092003001001	3092	认识平行投影和通过平行投影作图
3092003001002	3092	通过平行投影计算物体的高度
3092003001003	3092	平行投影的影子不在同一平面上
3092003002001	3092	认识中心投影和通过中心投影作图
3092003002002	3092	通过中心投影计算物体的高度或影长
3092003003001	3092	组合体的三视图
3092003003002	3092	正方体的组合图形
3092003003003	3092	由三视图得出正方体的个数
3092003004001	3092	作三视图
3092003004002	3092	通过三视图求几何体的各边长
3092003005001	3092	简单物体的三视图
3092003005002	3092	通过三视图来计算几何题的各边长
3092003006001	3092	由三视图描述几何体
3092003006002	3092	通过三视图的数据求几何题的边长
3092003007001	3092	求圆锥的侧面积
3092003007002	3092	直角三角形旋转成圆锥
3092003007003	3092	通过扇形圆心角求圆锥的底面半径。
3092003007004	3092	通过展开图求几何体和圆锥最值问题
3092003008001	3092	正方体的侧面展开图即对立面
3092003008002	3092	几何题的侧面展开图
3092003009001	3092	圆柱的侧面展开图
3092003009002	3092	圆柱体上的线段和最值问题
3092004001001	3092	认识反比例函数
3092004001002	3092	从实际问题中抽象出反比例函数
3092004002001	3092	待定系数法求反比例函数解析式
3092004003001	3092	反比例函数图象上点的特征
3092004003002	3092	通过k的符号来判断图象所过的象限
3092004003003	3092	反比例函数的中心对称性
3092004003004	3092	反比例函数与几何结合
3092004004001	3092	反比例函数的增减性
3092004004002	3092	利用反比例函数的增减性来比较函数值的大小
3092004004003	3092	已知点的特征，求k的符号
3092004004004	3092	求函数取值范围或自变量取值范围
3092004004005	3092	反比例函数与一次函数综合题
3092004004006	3092	“k”值的大小与图像关系
3092004004007	3092	反比例函数的变换
3092004004008	3092	|k|的几何意义
3092004004009	3092	与不等式的综合
3092004005001	3092	反比例函数的实际应用
3092004005002001	3092	反比例函数与三角形问题
3092004005002002	3092	反比例函数与正方形问题
3092004005002003	3092	反比例函数与平行四边形问题
3092004005002004	3092	反比例函数中的平行问题
3092004005002005	3092	反比例函数中的对称问题
3092004005003	3092	找规律
3092004005004	3092	反比例函数的综合性问题
3100001001	3100	考点1：中点平分边长
3100001002	3100	考点2：中线平分面积
3100001003	3100	考点3：等腰三角形三线合一
3100001004	3100	考点4：直角三角形斜边中线
3100001005	3100	考点5：中线倍长
3100001006	3100	考点6：平行线之间的中线
3100001007	3100	考点7：构造中位线
3100001008	3100	考点8：重心的性质
3100001009	3100	考点9：圆中的中点
3100001010	3100	考点10：中线长定理
3100002001	3100	考点1：角平分线平分角
3100002002	3100	考点2：角平分线性质
3100002003	3100	考点4：双平等腰
3100002004	3100	考点5：角平分线加垂直
3100002005	3100	考点6：在角两边上截取长度相等的线段
3100002006	3100	考点7：角平分线定理
3100002007	3100	考点8：对角互补角平分线四边形（霸王枪）
3100002008	3100	考点9：错位角平分线
3100002009	3100	考点3：双角平分线
3100003001001	3100	网格问题
3100003001002	3100	利用基本性质作图
3100003001003	3100	作平行
3100003001004	3100	作垂直
3100003001005	3100	作等分点
3100003002	3100	考点1：尺规作图
3100005001	3100	考点1：旋转求面积（扫过的面积问题）
3100005002	3100	考点7：相似三角形的面积比等于相似比的平方
3100005003	3100	考点8：利用平行线进行等积变形
3100005004	3100	考点9：反比例函数的面积问题
3100005005	3100	考点2：直接套面积公式，从而转化为求边长问题
3100005006	3100	考点3：利用切割法求面积，通过全等得出面积
3100005007	3100	考点4：等高三角形，面积比等于底之比（共边定理）
3100005008	3100	考点6：中线平分面积
3100005009	3100	考点5：共角定理
3100006001	3100	考点1：双勾股
3100006002	3100	考点2：等差幂线（羊氏定理）
3100006003	3100	考点3：圆幂定理
3100006004	3100	考点4：梅涅劳斯定理
3100006006	3100	考点6：垂美四边形
3100006009	3100	考点9：托勒密定理
3100006010	3100	考点10：托勒密不等式
3100006011	3100	考点11：阿基米德折弦定理
3100007001	3100	考点1：代数式中的分类讨论
3100007002	3100	考点2：关键字的分类讨论
3100007003	3100	考点3：涉及到高的分类讨论
3100007004	3100	考点4：等腰三角形的边角不确定分类讨论
3100007005	3100	考点5：直角三角形的边角不确定分类讨论
3100007006	3100	考点6：相似三角形的对应边不固定
3100007007	3100	考点7：圆中分类讨论
3100007008	3100	考点8：其它位置关系不确定分类讨论
3100008001	3100	考点1：设而不求
3100008002	3100	考点2：利用相似列方程
3100008003	3100	考点3：利用勾股定理列方程
3100008004	3100	考点4：解三角形中的方程思想
3100008006	3100	考点6：方程思想解压轴题
3100011	3100	第九章：特殊值解决客观题
3100012001	3100	考点1：整式的加减
3100012002	3100	考点2：几何性质
3100012003	3100	考点3：周长问题
3100012004001	3100	与平行四边形有关
3100012004002	3100	与矩形、正方形有关
3100012004003	3100	与三角形有关
3100012004004	3100	与弦图有关
3100012005	3100	考点5：几何剪拼
3100013	3100	第十一章 数学文化问题
3100014	3100	第十二章 数学规律与新定义
3100015001	3100	考点1：绝配角
3100015002	3100	考点2：二倍角
3100016001	3100	考点1：通过勾股定理求线段长
3100016002	3100	考点2：通过双勾股来求线段长
3100016003	3100	考点3：通过相似求线段长
3100016004	3100	考点5：特殊角的三角函数
3100016005	3100	考点6：解三角形
3100016006	3100	考点4：勾股与母子相似结合（定高定宽）
3100016007	3100	考点7：利用导比求线段长
3100017001	3100	考点1：猪蹄模型
3100017002	3100	考点2：铅笔头
3100017003	3100	考点3：飞镖模型
3100017004	3100	考点4：折角模型
3100017005	3100	考点5：等腰三角形的性质导角
3100017006	3100	考点6：利用圆性质导角
3100017007	3100	考点7：路径法导角
3100017008	3100	考点8：方程法导角
3100017009	3100	考点9：导角的综合应用
3100021001	3100	考点1：将军饮马模型
3100021002	3100	考点2：一定两动，三角形周长最小
3100021003	3100	考点3：两动一定，线段和最值
3100021004	3100	考点4：将军遛马型
3100021005	3100	考点5：造桥选址问题
3100021006	3100	考点6：逆等线问题
3100021007	3100	考点7：胡不归问题
3100021008	3100	考点8：阿氏圆问题
3100021009	3100	考点9：费马点
3100022001	3100	考点1：折叠导角度
3100022002	3100	考点2：直角三角形的翻折或翻折后产生直角三角形的问题
3100022003	3100	考点3：翻折前有平行线这一条件的问题
3100022004	3100	考点4 ：直角三角形的翻折，利用三垂直模型解答
3100022005	3100	考点5： 等边三角形的翻折一线三等角
3100022006	3100	考点6：过一定点的翻折与隐形圆
3100022007	3100	考点7：折叠后图形不确定的多解的折叠问题
3100022008	3100	考点8：绕中点折叠
3100022009	3100	考点9：旋转
3100023001	3100	考点1：动点在直线上线段最值问题
3100023002	3100	考点2：绕固定点折叠类
3100023003	3100	考点3：隐圆最值
3100023004	3100	考点4：斜边固定，直角顶点在以斜边为直径的圆上
3100023005	3100	考点5：斜边长度固定
3100023006	3100	考点6：定边对定角
3100023007	3100	考点7：托勒密求最值
3100023008	3100	考点8：双动点转化为一定一动
3100023009	3100	考点9：列函数关系式求最值
3100023010	3100	考点10：定角定高
3100023011	3100	考点11：立体图形中的最值问题
3100023012	3100	考点12：切线最值问题（米勒定理）
3100023013	3100	考点13 ：垂线段最短（斜大于直）
3100023014	3100	考点14：反演变换
3120004	3120	未解析
3120005	3120	未分类
